StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex
34322,46328,82068,3761,,          , ,9.44560586,-64.9298568,68.25938567,6.05,1.879188123,A3Vn        ,0.147
35677,48119,85250,3895,,          , ,9.81112752,-56.41192613,101.8329939,6.05,1.010557439,K0III       ,0.937
36234,48876,86369,3938,,          , ,9.96878352,8.31404459,165.2892562,6.05,-0.041223127,K3III       ,1.357
37149,50109,88639,4006,,          , ,10.2304789,27.13582714,119.1895113,6.05,0.668809804,G5III-IV    ,0.844
38055,51302,90763,4109,,          , ,10.47887775,-3.74231608,74.73841555,6.05,1.682280567,A1sp...     ,0.059
39250,52959,93765,4230,, 44    LMi, ,10.83159266,27.97387214,78.06401249,6.05,1.587745649,F5V         ,0.399
41125,55595,98960,4394,,          , ,11.38832613,0.13206925,207.0393375,6.05,-0.530264346,K3          ,1.464
41649,56364,100418,4451,,          , ,11.55411415,-16.28027347,122.8501229,6.05,0.603122024,F8/G0Ib/II  ,0.59
42244,57214,101933,4510,,          , ,11.73196875,-6.67706055,118.0637544,6.05,0.689417052,G8III:      ,0.96
42537,57646,102660,4535,,          , ,11.82076813,16.24301299,62.6566416,6.05,2.065164435,A3m         ,0.278
42791,58041,103400,4556,,          , ,11.90319764,-57.41019133,420.1680672,6.05,-2.067115215,A0/A1III    ,0.05
43238,58697,104555,4595,,          , ,12.03907669,-85.63176087,102.6694045,6.05,0.992794784,K3III       ,1.29
43819,59551,106111,4645,,          , ,12.21306438,-70.15178663,500,6.05,-2.444850022,F6Ib        ,1.78
44049,59895,106819,4670,,          , ,12.28426737,-16.69374078,165.5629139,6.05,-0.044815307,A2V         ,0.113
44728,60851,108501,4744,,          , ,12.4720308,-64.34096078,97.27626459,6.05,1.109965573,A0Vn        ,0.022
44903,61103,108985,4770,,          , ,12.52261892,7.60428312,243.902439,6.05,-0.886080716,K5          ,1.523
46980,64320,114365,4965,,          , ,13.18290719,-52.56685355,105.2631579,6.05,0.938618026,Ap          ,-0.079
49429,67890,121156,5228,,          , ,13.90465324,-28.56942861,63.29113924,6.05,2.043285435,K2III       ,1.129
52349,72310,130157,5513,,          , ,14.78712725,-21.32487794,571.4285714,6.05,-2.734809757,K4/K5III    ,1.649
53988,74716,135348,5668,,          , ,15.26957433,-43.48497791,273.9726027,6.05,-1.138535678,B3IV        ,-0.128
55270,76608,139271,5807,,          , ,15.64504676,-39.12774671,191.9385797,6.05,-0.365811384,A4:m...     ,0.204
55843,77454,140979,5865,,          , ,15.81400419,-52.4382273,236.9668246,6.05,-0.823437745,K2/K3III    ,1.385
58562,81440,149911,6179,,          , ,16.63376622,-6.53799188,126.2626263,6.05,0.543625908,A0pe...     ,0.165
58895,81904,150608,6210,,          , ,16.72988993,-38.15624103,215.5172414,6.05,-0.617410097,B9II/III    ,-0.054
59760,83100,153072,6298,,          , ,16.98118164,-37.62041528,82.44023083,6.05,1.469304004,A3III       ,0.179
59882,83255,148542,6139,,          , ,17.01623387,-86.36429709,183.4862385,6.05,-0.268017489,A2V         ,0.043
61738,85783,158704,6520,,          , ,17.52899308,-26.26965423,133.8688086,6.05,0.416603009,B9II/III    ,-0.065
62235,86462,160677,6584,,          , ,17.66597906,31.2024431,163.3986928,6.05,-0.016242889,M2III       ,1.599
63017,87516,162496,6651,,          , ,17.8803394,-34.11482109,213.6752137,6.05,-0.598770735,K1III       ,1.241
63166,87722,162926,6671,,          , ,17.91889695,-36.47563276,229.3577982,6.05,-0.752567554,B9.5III     ,0.074
64466,89470,167356,6825,,          , ,18.25854545,-18.66157177,1204.819277,6.05,-4.354609538,Ap Si       ,0.165
67856,93925,177846,7240,,          , ,19.12523369,-28.63678162,280.8988764,6.05,-1.19275001,K3III       ,1.579
72684,100232,193329,7768,,          , ,20.32867791,-1.07859255,124.3781095,6.05,0.576280244,K0          ,1.093
75665,104217,201092,8086,Gl 820  B, 61    Cyg, ,21.11449789,38.73441392,3.503608717,6.05,8.327422009,K7V         ,1.309
76207,104914,202261,8122,,          , ,21.25183871,-17.34509006,112.9943503,6.05,0.784716353,K0III       ,0.978
76607,105432,203439,8169,,          , ,21.3560912,32.61276805,185.528757,6.05,-0.292056174,A1V         ,0.062
2003,2852,3326,151,,          , ,0.60191737,-22.84221094,49.70178926,6.06,2.578139882,A5m...      ,0.297
2301,3269,3883,178,,          , ,0.69332646,24.62906534,141.6430595,6.06,0.304023505,A7m         ,0.298
2442,3489,4294,199,,          , ,0.74208985,-62.49760602,84.10428932,6.06,1.435909273,F5III/IV    ,0.446
3489,4979,6288,301,, 26    Cet, ,1.06359908,1.36694516,56.62514156,6.06,2.294953496,F1V         ,0.271
9695,13832,18339,876,,          , ,2.96731437,38.61496884,357.1428571,6.06,-1.704209843,K3III       ,1.403
10067,14365,19066,923,,          , ,3.08917484,40.58219109,125.1564456,6.06,0.572733897,K0III       ,1.011
12202,17437,23049,1127,,          , ,3.73511872,48.52368506,253.8071066,6.06,-0.962518891,K4III       ,1.552
13895,19823,26553,1296,,          , ,4.25049956,57.46036262,401.6064257,6.06,-1.959003265,A4III       ,0.6
14577,20715,28114,1397,,          , ,4.43919469,8.59028189,183.1501832,6.06,-0.254036786,B6IV        ,-0.01
14968,21239,28970,1447,,          , ,4.55613515,-10.78540651,289.8550725,6.06,-1.250904525,K0          ,1.379
15882,22488,30985,1557,,          , ,4.83782868,-41.32100968,52.32862376,6.06,2.466303435,F1III-IV    ,0.408
16129,22842,31069,1558,,          , ,4.91422907,44.0609985,104.2752868,6.06,0.969093036,A0V         ,-0.032
25848,35442,57118,2785,,          , ,7.31720034,-19.28031128,10000000,6.06,-8.94,F2Ia        ,0.612
27242,37248,61966,2971,,          , ,7.65009318,-53.2733797,166.9449082,6.06,-0.052865888,B9IV-Vp...  ,-0.118
27709,37843,62864,3010,,  2    Pup, ,7.75809495,-14.69048507,110.0110011,6.06,0.852819416,A6/A7       ,0.11
28094,38319,63589,3040,,          , ,7.85065814,33.2336363,63.73486297,6.06,2.038114718,A2m         ,0.15
36206,48835,86523,3943,,          , ,9.96183492,-48.4140703,1162.790698,6.06,-4.267507744,B3V         ,-0.127
37702,50851,89962,4077,, 43    Leo, ,10.38346024,6.5428835,70.32348805,6.06,1.824497982,K3III       ,1.119
39862,53818,95456,4298,,          , ,11.01134343,-31.83961881,31.21098627,6.06,3.588462537,F8V         ,0.527
40810,55140,98292,4379,,          , ,11.28861712,-67.82349927,520.8333333,6.06,-2.523493856,M2III       ,1.753
44051,59898,106797,4669,,          , ,12.28510116,-65.69293557,102.8806584,6.06,0.998331325,A0V         ,0.021
45503,62026,110461,4832,,          , ,12.71383215,-55.94696105,114.0250855,6.06,0.774997967,B9V         ,-0.023
47303,64790,115149,5000,,          , ,13.27917943,-65.1381259,38.85003885,6.06,3.113042713,F5V         ,0.431
47648,65289,115967,5030,,          , ,13.38128356,-72.14667406,228.8329519,6.06,-0.737592815,B6V         ,0.049
51410,70874,126209,5389,,          , ,14.4936317,-76.72901396,160,6.06,0.039400087,K0/K1III    ,1.18
51420,70892,127304,5422,,          , ,14.49713453,31.7911712,106.9518717,6.06,0.914058054,A0Vs        ,-0.013
51899,71639,128582,5457,,          , ,14.6530596,-46.58395597,36.02305476,6.06,3.277097309,F7V         ,0.508
52220,72122,129902,5496,,          , ,14.75326116,-1.41752729,156.7398119,6.06,0.084103394,M1III       ,1.608
52902,73107,131774,5562,,          , ,14.94190802,-32.63670976,168.9189189,6.06,-0.078391466,K3III       ,1.413
57315,79622,146001,6054,,          , ,16.24817673,-25.47692204,141.6430595,6.06,0.304023505,B8V         ,0.027
57954,80558,148287,6124,,          , ,16.44723962,2.34798373,143.0615165,6.06,0.282385879,G8III       ,0.919
59543,82780,152863,6292,, 56    Her, ,16.91726362,25.73072818,140.0560224,6.06,0.328491059,G5III       ,0.921
60078,83504,154278,6342,,          , ,17.06611912,13.56773647,103.5196687,6.06,0.984885632,K1III       ,1.05
60323,83853,154895,6367,,          , ,17.1371267,-1.07937767,83.33333333,6.06,1.45590623,A3V         ,0.074
64562,89597,167257,6821,,          , ,18.28358845,-51.06824435,110.2535832,6.06,0.848036435,B9V         ,-0.046
66433,92098,173936,7073,,          , ,18.7702802,41.44181072,374.5318352,6.06,-1.807443693,B6V         ,-0.12
66540,92243,174179,7081,,          , ,18.79927026,31.75684463,325.732899,6.06,-1.504308123,B3IVp       ,-0.139
68794,95167,184102,7423,,          , ,19.36117804,79.60289362,94.6969697,6.06,1.178319591,A3V         ,0.072
69400,95978,184958,7450,,          , ,19.51674737,70.98925874,191.2045889,6.06,-0.347491556,K2          ,1.416
70874,97892,188793,7611,,          , ,19.89316083,59.70852496,104.0582726,6.06,0.973616938,A3V         ,0.033
74756,102989,198529,7979,,   Bet Mic, ,20.86632121,-33.17796029,202.8397566,6.06,-0.475765404,A1IV        ,0.029
75076,103414,199442,8017,,          , ,20.95293621,0.46393242,97.65625,6.06,1.111499783,K2III       ,1.217
77921,107173,206540,8292,,          , ,21.70915207,10.82434451,213.6752137,6.06,-0.588770735,B5IV        ,-0.115
78863,108494,208735,8378,,          , ,21.9788268,-21.18292943,869.5652174,6.06,-3.636510798,M2III       ,1.621
81433,112127,214987,8639,,          , ,22.71195943,-44.24812216,98.13542689,6.06,1.10087092,K1IV        ,0.956
84897,117105,222805,8994,,          , ,23.74027864,-70.49037556,45.93477262,6.06,2.749292145,G8IV        ,0.91
397,544,166,8,Gl   5   ,          , ,0.11014736,29.02193518,13.70238421,6.07,5.386019295,K0V         ,0.752
1066,1465,1419,69,,          , ,0.3047959,11.20628336,137.3626374,6.07,0.380656897,K0III       ,1.036
2918,4185,5118,249,,          , ,0.89117087,37.41831737,114.6788991,6.07,0.772582425,K3III:      ,1.139
3842,5483,6966,344,,          , ,1.16984135,15.67397125,170.9401709,6.07,-0.09422067,M0III       ,1.535
4550,6522,8065,386,,          , ,1.39633771,78.72604828,10000,6.07,-8.93,A0Iab       ,0.389
6253,8983,11995,571,,          , ,1.92957389,-60.86113745,46.51162791,6.07,2.7321923,F0IV/V      ,0.356
6964,9999,13215,625,,          , ,2.1460188,-17.77910445,398.4063745,6.07,-1.931631393,M1III       ,1.661
8509,12160,16187,757,,          , ,2.61195847,31.60766603,138.6962552,6.07,0.359676324,K0          ,1.052
8809,12584,16824,795,,          , ,2.69675913,-3.21377678,222.7171492,6.07,-0.668768295,G9III:      ,1.175
10618,15118,20063,966,,          , ,3.24904052,42.50361942,69.01311249,6.07,1.875341927,K2III       ,1.093
11148,15870,21050,1027,, 65    Ari, ,3.40725415,20.80351283,92.93680297,6.07,1.229061357,A1V         ,-0.028
13519,19302,25975,1277,, 49    Per, ,4.13762825,37.72797171,44.13062665,6.07,2.846299528,K1III       ,0.943
21218,29569,42466,2188,,          , ,6.22926206,51.17262369,123.7623762,6.07,0.607056804,K1III       ,1.051
21347,29728,43285,2231,,          , ,6.26116039,6.06620795,227.7904328,6.07,-0.717677399,B6V         ,-0.124
23573,32504,49333,2509,, 12    CMa, ,6.78374794,-21.01541689,204.9180328,6.07,-0.48790089,B7II/III    ,-0.159
25325,34768,55111,2710,,          , ,7.19760844,5.65471549,239.8081535,6.07,-0.829319725,A1V         ,-0.016
27955,38147,63352,3030,,          , ,7.81717052,13.37188806,202.4291498,6.07,-0.461365255,K0          ,1.367
29654,40341,69080,3239,,          , ,8.23639978,-32.14072755,483.0917874,6.07,-2.350148273,B2V         ,-0.159
30449,41361,71487,3327,,          , ,8.43826009,-39.05897459,187.9699248,6.07,-0.300441839,B9IV/V      ,-0.009
31732,43002,74879,3483,,          , ,8.76369426,-25.38810636,109.4091904,6.07,0.874730979,A3IV/V      ,0.084
32373,43822,76369,3552,, 17    Hya, ,8.92489013,-7.97108917,97.65625,6.07,1.121499783,A3          ,0.22
32790,44342,77190,3589,, 67    Cnc, ,9.03024485,27.90278284,58.71990605,6.07,2.22607324,A8Vn        ,0.243
37012,49926,88647,4007,,          , ,10.19319109,-58.82782701,231.4814815,6.07,-0.752581266,M5III       ,1.647
37097,50044,88825,4018,,          , ,10.21699016,-59.91809443,606.0606061,6.07,-2.842580279,B4Ve        ,-0.072
38162,51448,90745,4108,,          , ,10.50740377,64.25781273,88.73114463,6.07,1.32961958,A7III       ,0.178
40192,54294,96544,4323,,          , ,11.10813872,-58.67503584,375.9398496,6.07,-1.805591817,K2II/III    ,1.21
40372,54540,96707,4330,,          , ,11.16108829,67.21027498,108.9324619,6.07,0.884213406,F0sp...     ,0.225
43676,59353,105776,4631,,          , ,12.17605063,-37.87026816,71.63323782,6.07,1.794427091,A5V         ,0.19
44826,60992,108861,4762,, 75    UMa, ,12.50117338,58.76780973,131.2335958,6.07,0.479774857,G8III-IV    ,0.988
48098,65951,117710,5096,,          , ,13.5210672,42.10608614,80.77544426,6.07,1.533603223,K2III       ,1.075
50323,69241,123377,5293,,          , ,14.17525312,-70.30545037,10000000,6.07,-8.93,K4II        ,1.718
50363,69298,123492,5295,,          , ,14.18387009,-69.71926784,73.52941176,6.07,1.737694542,A6IV        ,0.19
51591,71154,127624,5428,,          , ,14.55267321,-30.71497213,126.2626263,6.07,0.563625908,K0III       ,1.03
52347,72308,129932,5498,,          , ,14.78683124,-52.20524925,740.7407407,6.07,-3.278331158,A1III/IV    ,0.084
53843,74493,134967,5656,, 25Iot2Lib, ,15.22200509,-19.64745418,67.15916723,6.07,1.934473489,A2V         ,0.124
54436,75369,137390,5732,,          , ,15.40142453,45.27102537,147.9289941,6.07,0.21973348,K2III       ,1.212
56068,77801,142267,5911,NN 3924  , 39    Ser, ,15.88671875,13.19799059,17.46114894,6.07,4.859635916,G0IV        ,0.598
56585,78575,143619,5965,,          , ,16.04427754,-29.13577664,138.3125864,6.07,0.365691486,K2/K3III    ,1.304
56661,78685,144046,5976,, 43    Ser, ,16.06269812,4.98679189,119.474313,6.07,0.68362729,G9III       ,0.96
58194,80910,148760,6145,,          , ,16.52301918,-26.53755183,69.06077348,6.07,1.873842809,K1III       ,1.085
58720,81670,150580,6208,,          , ,16.68350111,24.85869984,137.7410468,6.07,0.374683104,K2          ,1.316
58764,81728,150366,6193,,          , ,16.6933927,-24.4679393,80.38585209,6.07,1.544101902,A7III       ,0.214
58980,82012,151388,6230,,          , ,16.75327833,43.21729222,195.6947162,6.07,-0.387895499,K4III       ,1.415
59083,82162,151431,6232,, 19    Oph, ,16.78604438,2.06456336,151.0574018,6.07,0.174289947,A3V         ,0.14
59473,82691,152248, , ,,,16.90279502,-41.82503271,10000000,6.07,-8.93,O7e         ,0.126
60059,83481,153791,6323,,          , ,17.06157871,-47.16058422,190.1140684,6.07,-0.325071279,A2/A3V      ,0.072
64174,89096,166006,6778,,          , ,18.1845576,-47.51304791,150.3759398,6.07,0.184108227,K1III-IV    ,1.193
65222,90487,170137,6925,,          , ,18.4639783,3.74858969,420.1680672,6.07,-2.047115215,K3III       ,1.61
65748,91196,172569,7013,,          , ,18.60367931,65.48851424,71.73601148,6.07,1.791313869,F0V         ,0.279
67695,93720,177809,7238,,          , ,19.08285333,30.73344797,227.7904328,6.07,-0.717677399,M2III       ,1.575
71686,98959,189567,7644,Gl 776   ,          , ,20.09207967,-67.31925724,17.71479185,6.07,4.828319731,G2V         ,0.648
73968,101949,197018,7911,,          , ,20.65925315,40.57965647,275.4820937,6.07,-1.130466875,B6IIIp Mn   ,-0.134
75281,103703,199947, , ,,,21.01438454,-17.53085532,167.2240803,6.07,-0.04649408,K3III       ,1.267
75920,104538,201616,8098,,  6    Equ, ,21.1753651,10.04887979,146.8428781,6.07,0.23573556,A2Vs        ,0.022
76097,104765,202240,8120,,          , ,21.22400698,36.63326173,546.4480874,6.07,-2.617744551,F0III       ,0.223
76701,105558,203630,8182,,          , ,21.37834221,30.30986401,114.8105626,6.07,0.770090775,K1III       ,1.079
77739,106938,206005,8273,,          , ,21.65780376,-10.57676913,97.84735812,6.07,1.117254479,K0          ,1.034
77856,107097,206538,8291,, 76    Cyg, ,21.6928524,40.80533757,139.6648045,6.07,0.344565112,A2V         ,0.068
81790,112635,216102,8683,,          , ,22.81228879,62.93853133,196.0784314,6.07,-0.39214912,K0          ,1.194
84148,116030,221293,8927,,          , ,23.51098284,38.66221205,190.4761905,6.07,-0.329203483,G9III       ,0.992
84638,116737,222287,8966,,   The Phe, ,23.65775692,-46.63789839,85.17887564,6.07,1.418340485,A+...       ,0.24
1391,1939,2023,94,,          , ,0.40824146,-2.2189614,165.8374793,6.08,-0.018413439,K1III       ,1.216
3048,4366,5382,262,, 67    Psc, ,0.93292285,27.20935396,83.7520938,6.08,1.465021634,A5IV        ,0.133
10399,14819,19836,955,,          , ,3.18854967,-3.81155504,240.3846154,6.08,-0.824533347,M1III       ,1.67
14108,20109,27604,1365,,          , ,4.31110576,-52.86027488,74.12898443,6.08,1.730059748,A8V+...     ,0.489
14297,20347,27710,1374,,          , ,4.35869203,-25.72845717,54.34782609,6.08,2.404089115,F2V         ,0.371
16795,23743,32357,1623,, 12    Cam, ,5.10337204,59.02140336,191.5708812,6.08,-0.331647485,K0III       ,1.112
17245,24349,33883,1701,,          , ,5.22543148,1.96768435,269.541779,6.08,-1.073130452,A5V         ,0.421
18096,25532,35991,1823,,          , ,5.46013584,-21.37579099,116.4144354,6.08,0.749965819,K0III       ,1.032
18725,26363,36891,1884,,          , ,5.61456091,40.18238543,781.25,6.08,-3.383950152,G3Ib        ,1.032
20491,28677,40801,2119,, 38    Aur, ,6.05496478,42.91188721,80.19246191,6.08,1.559332267,K0III       ,0.979
21037,29347,42729,2206,,          , ,6.18712667,-26.4821137,207.0393375,6.08,-0.500264346,B9.5IV/V    ,-0.021
22529,31168,46178,2378,,          , ,6.53979818,11.67360561,255.7544757,6.08,-0.959116213,K0III       ,1.069
29455,40085,68099,3201,,          , ,8.18794535,9.82126887,267.3796791,6.08,-1.055641989,B6III       ,-0.104
30366,41262,70771,3292,,          , ,8.41802648,35.01143577,218.8183807,6.08,-0.620419,K0          ,1.261
32768,44315,77250,3590,,          , ,9.02538996,5.64099518,242.1307506,6.08,-0.840249742,F3IV+...    ,1.111
35893,48396,85519,3908,,          , ,9.86653512,-16.53461116,121.0653753,6.08,0.664900237,K0III       ,1.035
37276,50292,89033,4034,,          , ,10.26917003,-11.20341702,196.8503937,6.08,-0.390681439,K0          ,1.096
38681,52150,92682,4186,,          , ,10.65442716,-74.49338395,338.9830508,6.08,-1.57088992,K3II        ,1.683
39554,53379,94660,4263,,          , ,10.91695567,-42.25109194,151.9756839,6.08,0.171129468,A0p...      ,-0.061
43705,59396,105841,4634,,          , ,12.18479085,-61.27738011,88.80994671,6.08,1.337691953,F0III       ,0.398
49949,68673,122532,5269,,          , ,14.05763729,-41.42330453,169.2047377,6.08,-0.062062596,B8 Si       ,-0.112
53043,73309,132375,5583,,          , ,14.98138683,-4.98899499,34.87966516,6.08,3.367138465,F8V         ,0.509
58711,81659,150483,6203,,          , ,16.68093305,12.39505668,106.6098081,6.08,0.941014192,A3Vn        ,0.046
60069,83494,154431,6351,,          , ,17.06489465,34.7902371,54.05405405,6.08,2.415858642,A5V         ,0.2
60651,84311,155341,6384,,          , ,17.23705692,-56.88851206,393.7007874,6.08,-1.895831417,M1/2II/III+A,1.728
60803,84524,156227,6413,,          , ,17.27854248,-6.2449569,124.8439451,6.08,0.59816258,K0          ,1.1
62245,86476,160471,6578,,          , ,17.66998515,-2.15227627,166.9449082,6.08,-0.032865888,K2.5Ib      ,1.608
63329,87926,161988,6635,,          , ,17.96157838,-76.17794609,182.4817518,6.08,-0.226097208,K2III       ,1.205
66752,92524,174589,7101,,  8    Aql, ,18.85615478,-3.3178048,84.74576271,6.08,1.439410037,F2III       ,0.299
67883,93966,178428,7260,Gl 746   ,          , ,19.1325783,16.85412507,20.95557418,6.08,4.473502175,G5V         ,0.705
69340,95898,183589,7412,,          , ,19.50292601,2.90407568,510.2040816,6.08,-2.458719643,K5Ib        ,1.82
70101,96882,184996,7455,,          , ,19.69367883,-65.8542392,230.9468822,6.08,-0.737560518,M0III       ,1.556
70212,97028,186440,7505,,          , ,19.71933209,30.67788039,103.3057851,6.08,1.009376787,A1V         ,0.003
73086,100764,194184,7799,,          , ,20.43000237,-40.79597302,108.1081081,6.08,0.910708664,K3III       ,1.364
73943,101919,196821,7903,,          , ,20.65295264,21.81740583,284.0909091,6.08,-1.187286683,A0III       ,-0.043
76934,105860,204188,8210,,          , ,21.44072577,19.37559788,46.04051565,6.08,2.764299105,A8m         ,0.235
79441,109276,210210,8441,,          , ,22.1381268,25.54361178,86.20689655,6.08,1.402289946,F1IV        ,0.311
83738,115433,220263,8889,,          , ,23.38241074,-60.05582988,261.0966057,6.08,-1.00400613,M3III       ,1.603
84876,117075,222803,8993,,          , ,23.7336255,-45.08312786,73.0994152,6.08,1.760430487,G8IV        ,0.978
85055,117340,223229,9011,,          , ,23.7925135,46.83257654,404.8582996,6.08,-1.956515234,B3IV        ,-0.135
285,394,225239,9107,NN 3002  ,          , ,0.08144852,34.65955259,36.79175865,6.09,3.261247262,G2V         ,0.632
3585,5121,6482,315,, 27    Cet, ,1.09358351,-9.97923948,94.51795841,6.09,1.212428338,K0III       ,1.012
6137,8820,11643,554,,          , ,1.88974353,-38.59470335,116.0092807,6.09,0.767536329,K1/K2III    ,1.125
6470,9295,12140,578,,          , ,1.99052235,12.29495706,82.50825083,6.09,1.507513099,A6V         ,0.186
6488,9318,12477,600,,          , ,1.99474436,-66.06657323,131.2335958,6.09,0.499774857,K2III       ,1.176
7083,10176,13294,628,, 59    And, ,2.18134288,39.03957814,80.58017728,6.09,1.558858907,B9V         ,-0.054
8111,11603,15453,725,,          , ,2.49315511,9.56562436,87.71929825,6.09,1.374524257,K2III       ,1.022
8830,12611,17006,807,,          , ,2.70234312,-46.524212,40.86636698,6.09,3.033169847,G8IV        ,0.876
11226,15988,21071,1029,,          , ,3.4326002,49.1208226,184.8428835,6.09,-0.244013674,B7V         ,-0.073
12214,17453,23258,1137,,          , ,3.74116302,20.9287701,74.68259895,6.09,1.723902885,A0V         ,0.028
12396,17707,23383,1147,,          , ,3.79225544,55.92204893,132.2751323,6.09,0.482608978,B9Vnn       ,-0.02
12951,18481,24817,1224,,          , ,3.95047119,6.04013209,75.4147813,6.09,1.70271762,A2Vn        ,0.058
13760,19641,26546,1295,,          , ,4.20870129,17.27750726,87.56567426,6.09,1.37833052,K0III       ,1.081
14105,20106,27411,1353,,          , ,4.31040535,-22.9698285,92.08103131,6.09,1.269149126,A3m...      ,0.302
14971,21242,28704,1434,, 57    Per, ,4.5569164,43.06388024,64.5994832,6.09,2.038854782,F0V         ,0.37
15017,21298,29063,1450,,          , ,4.57061305,-6.83771702,157.2327044,6.09,0.107285578,K2III       ,1.384
15548,22034,29866,1500,,          , ,4.73694757,40.78651068,166.1129568,6.09,-0.012017544,B8IVn       ,0.04
15849,22441,30605,1537,, 96    Tau, ,4.82891098,15.90423807,432.9004329,6.09,-2.091940101,K3III       ,1.551
16408,23216,31579,1588,,  8    Cam, ,4.99620591,53.15547819,235.2941176,6.09,-0.76805535,K4III       ,1.462
17856,25216,35189,1774,,110    Tau, ,5.39381173,16.6993516,136.6120219,6.09,0.412555405,A2IV        ,0.141
17929,25317,35765,1813,,          , ,5.41543859,-44.22570485,163.132137,6.09,0.027302373,K1III       ,1.195
19315,27118,38309,1978,,          , ,5.75049954,4.00819399,50.530571,6.09,2.572228971,F0III:n     ,0.32
20498,28686,41076,2133,,          , ,6.05688184,11.68107706,147.275405,6.09,0.249348871,A0Vs        ,-0.035
21327,29705,43362,2237,,          , ,6.25726566,-9.0357511,234.1920375,6.09,-0.757860625,B9III       ,-0.081
21397,29789,43261,2230,,  8    Gem, ,6.27195959,23.97004771,133.6898396,6.09,0.459507989,G8III       ,0.897
23019,31813,47358,2436,,          , ,6.65146993,22.0309399,128.5347044,6.09,0.544897985,G9III       ,1.027
24850,34142,53629,2664,,          , ,7.079734,-22.03160173,101.1122346,6.09,1.065981458,K2IIICN...  ,1.225
24934,34253,54153,2685,,          , ,7.10062786,-38.38288828,202.4291498,6.09,-0.441365255,G0III       ,0.702
24981,34318,54173,2686,,          , ,7.11457881,-24.96058078,297.6190476,6.09,-1.278303613,K2III       ,1.341
27377,37406,61106,2929,, 23    Lyn, ,7.68043273,57.08287527,214.1327623,6.09,-0.563415597,K5III       ,1.44
28493,38845,65442,3111,,          , ,7.94939229,-42.4065153,215.5172414,6.09,-0.577410097,K3III       ,1.361
28875,39340,65448,3112,,          , ,8.04189529,63.09034005,160.2564103,6.09,0.065922948,G1III       ,0.58
31894,43204,75140,3493,,          , ,8.80135256,-6.55876125,204.4989775,6.09,-0.463455704,K0          ,1.282
35602,48017,83727,3847,,          , ,9.78837126,79.13673019,127.7139208,6.09,0.55880881,F0V:        ,0.303
36546,49293,87262,3959,,          , ,10.06138619,-9.57376953,386.1003861,6.09,-1.84350118,K0          ,1.671
38335,51676,91619,4147,,          , ,10.55705479,-58.19015734,4166.666667,6.09,-7.008943791,B7Ia        ,0.325
38427,51816,91805,4154,,          , ,10.58623609,-43.66466238,276.2430939,6.09,-1.116457147,G8/K0II/III ,0.94
40132,54214,96220,4315,,          , ,11.09277211,-11.08872717,64.22607579,6.09,2.051443063,F0Vn        ,0.301
41387,55979,99872,4425,,          , ,11.47179524,-72.47396862,232.5581395,6.09,-0.742657722,B3V         ,0.101
41944,56789,101133,4480,, 60    UMa, ,11.64265087,46.83427569,107.6426265,6.09,0.93007857,F5IIIs      ,0.401
44553,60603,108110,4723,,          , ,12.42178034,-27.74899915,197.2386588,6.09,-0.384960203,K3III       ,1.272
47985,65783,117025,5069,,          , ,13.48555112,-64.67577724,88.26125331,6.09,1.361149549,A2m         ,0.117
49775,68431,121439,5240,,          , ,14.00912608,-78.58995932,223.2142857,6.09,-0.65360993,B9III       ,0.007
50497,69491,124195,5311,,          , ,14.2277342,-54.62560013,337.8378378,6.09,-1.553541445,B5V         ,0.051
52792,72965,131058,5539,,   Zet Cir, ,14.91183075,-65.99106556,375.9398496,6.09,-1.785591817,B3Vn        ,-0.061
53835,74479,134837,5653,,          , ,15.21879955,-36.09136973,111.1111111,6.09,0.861212547,B8V         ,-0.081
57113,79332,145647,6035,,          , ,16.19131565,16.66567858,134.9527665,6.09,0.43909104,A0V         ,0.02
57365,79692,146254,6061,,          , ,16.26430308,-14.84911862,188.3239171,6.09,-0.284527395,A0III       ,0.098
58108,80788,148218,6120,,          , ,16.49589511,-57.75631746,469.4835681,6.09,-2.268101983,G8Ib        ,1.459
60779,84489,155974,6405,,          , ,17.27268937,-35.74946511,32.22687722,6.09,3.548908878,F6V         ,0.479
61377,85302,157967,6495,,          , ,17.43177034,16.91753762,200,6.09,-0.415149978,M4III       ,1.528
61949,86064,159018,6530,,          , ,17.58886427,-53.35288403,328.9473684,6.09,-1.495632082,B9III       ,0.025
62128,86311,159707,6558,,          , ,17.63567926,-42.88020256,212.3142251,6.09,-0.544895464,B8V         ,-0.057
62756,87174,161420,6614,,          , ,17.81057888,-55.4018266,51.07252298,6.09,2.549063437,A9IV        ,0.283
62913,87379,161917,6632,,          , ,17.85306411,-53.1302703,155.7632399,6.09,0.12767514,B9.5III/IV  ,0.01
62930,87404,162123,6640,,          , ,17.8623753,-45.60068694,209.2050209,6.09,-0.512860517,G6III       ,0.949
63184,87744,163929,6699,,          , ,17.92322711,55.97109132,56.33802817,6.09,2.335991787,F0IV        ,0.316
64123,89023,166479,6803,,          , ,18.16909128,16.47661734,460.8294931,6.09,-2.227701331,B9V+...     ,0.574
67231,93134,175794,7151,,          , ,18.97258661,-31.035856,133.8688086,6.09,0.456603009,K3III       ,1.347
